Year Month Day T95(degC)
1985  8  5 3.295884
1985  8  6 4.023094
1985  8  7 4.052445
1985  8  8 4.509645
1985  8  9 5.060855
1985  8 10 4.189355
1985  8 11 3.340392
1985  8 12 3.287477
1985  8 13 3.945793
1985  8 14 5.007181
1985  8 15 5.390732
1985  8 16 4.131293
1985  8 17 2.444861
1985  8 18 2.521103
1985  8 19 2.431307
1985  8 20 2.255813
1985  8 21 2.237519
1985  8 22 2.427141
1985  8 23 2.201317
1985  8 24 1.866099
1985  8 25 1.110622
1985  8 26 1.835908
1985  8 27 2.427914
1985  8 28 2.918410
1985  8 29 3.271846
1985  8 30 4.555649
1985  8 31 7.290411
1985  9  1 7.516929
1985  9  2 6.637741
1985  9  3 6.161463
1985  9  4 5.974959
1985  9  5 6.611580
1985  9  6 7.808593
1985  9  7 8.744915
1985  9  8 8.485805
1985  9  9 7.199116
1985  9 10 6.122946
1985  9 11 5.003352
1985  9 12 2.967504
1985  9 13 1.126128
1985  9 14 -0.050348
1985  9 15 0.974679
1985  9 16 3.498721
1985  9 17 5.548102
1985  9 18 7.782780
1985  9 19 8.671686
1985  9 20 8.385560
1985  9 21 7.669227
1985  9 22 5.846353
1985  9 23 6.044425
1985  9 24 5.209640
1985  9 25 2.703069
1985  9 26 2.695784
1985  9 27 2.595871
1985  9 28 2.248228
1985  9 29 3.381945
1985  9 30 4.708212
1985 10  1 5.009526
1985 10  2 3.930219
1985 10  3 2.675184
1985 10  4 3.473985
1985 10  5 2.699869
1985 10  6 1.072311
1985 10  7 2.269042
1985 10  8 3.403381
1985 10  9 4.836741
1985 10 10 6.130964
1985 10 11 6.366330
1985 10 12 7.157018
1985 10 13 7.759604
1985 10 14 7.399874
1985 10 15 7.442734
1985 10 16 6.859715
1985 10 17 6.222288
1985 10 18 6.931197
1985 10 19 7.462648
1985 10 20 7.412703
1985 10 21 7.491038
1985 10 22 7.959074
1985 10 23 8.124183
1985 10 24 8.496546
1985 10 25 9.788252
1985 10 26 10.743001
1985 10 27 9.266081
1985 10 28 8.746727
1985 10 29 8.276496
1985 10 30 3.627651
1985 10 31 5.284384
1985 11  1 5.537066
1985 11  2 5.425219
1985 11  3 3.662504
1985 11  4 5.781758
1985 11  5 8.200891
1985 11  6 6.784442
1985 11  7 3.814723
1985 11  8 4.357702
1985 11  9 6.175097
1985 11 10 8.059875
1985 11 11 8.466960
1985 11 12 8.606927
1985 11 13 9.203912
1985 11 14 9.199232
1985 11 15 8.789814
1985 11 16 8.354247
1985 11 17 7.767806
1985 11 18 10.356247
1985 11 19 12.395908
1985 11 20 13.078220
1985 11 21 11.424847
1985 11 22 3.758509
1985 11 23 4.314175
1985 11 24 5.269588
1985 11 25 6.501013
1985 11 26 9.010456
1985 11 27 10.295952
1985 11 28 9.854158
1985 11 29 8.181428
1985 11 30 6.010369
1985 12  1 7.278992
1985 12  2 7.145464
1985 12  3 2.418564
1985 12  4 -0.371924
1985 12  5 0.838570
1985 12  6 1.575569
1985 12  7 2.215570
1985 12  8 4.248625
1985 12  9 6.781039
1985 12 10 8.400342
1985 12 11 8.955652
1985 12 12 8.712638
1985 12 13 6.184204
1985 12 14 3.150060
1985 12 15 1.336673
1985 12 16 0.535995
1985 12 17 1.523983
1985 12 18 1.177949
1985 12 19 -0.987059
1985 12 20 -2.456224
1985 12 21 4.540479
1985 12 22 8.367597
1985 12 23 7.747946
1985 12 24 5.969586
1985 12 25 5.035602
1985 12 26 6.586767
1985 12 27 5.105398
1985 12 28 2.926564
1985 12 29 3.153694
1985 12 30 6.610129
1985 12 31 6.516494
1986  1  1 6.914183
1986  1  2 6.957688
1986  1  3 6.860745
1986  1  4 6.455507
1986  1  5 5.686575
1986  1  6 3.096741
1986  1  7 1.156048
1986  1  8 4.948877
1986  1  9 11.883371
1986  1 10 10.938472
1986  1 11 13.771449
1986  1 12 14.132213
1986  1 13 9.730344
1986  1 14 10.402202
1986  1 15 11.018532
1986  1 16 13.053307
1986  1 17 13.934567
1986  1 18 13.758682
1986  1 19 12.919467
1986  1 20 15.349872
1986  1 21 15.492564
1986  1 22 13.150137
1986  1 23 9.224234
1986  1 24 7.985390
1986  1 25 6.565761
1986  1 26 5.267863
1986  1 27 9.597489
1986  1 28 11.761500
1986  1 29 9.050549
1986  1 30 7.324030
1986  1 31 9.360680
1986  2  1 11.967735
1986  2  2 12.311310
1986  2  3 11.762086
1986  2  4 12.087267
1986  2  5 12.110465
1986  2  6 10.847144
1986  2  7 6.858706
1986  2  8 4.144849
1986  2  9 3.521546
1986  2 10 1.841320
1986  2 11 0.862008
1986  2 12 -2.175690
1986  2 13 -2.258784
1986  2 14 -0.453090
1986  2 15 1.933877
1986  2 16 9.222952
1986  2 17 11.863842
1986  2 18 13.250705
1986  2 19 13.038598
1986  2 20 12.626241
1986  2 21 12.046519
1986  2 22 7.139277
1986  2 23 5.837381
1986  2 24 7.144864
1986  2 25 13.245782
1986  2 26 12.730326
1986  2 27 10.852966
1986  2 28 3.078846
1986  3  1 7.997035
1986  3  2 9.606927
1986  3  3 7.501628
1986  3  4 8.537581
1986  3  5 8.507981
1986  3  6 7.278477
1986  3  7 5.982451
1986  3  8 6.941224
1986  3  9 13.035207
1986  3 10 13.318937
1986  3 11 11.432325
1986  3 12 8.879824
1986  3 13 8.372140
1986  3 14 7.819485
1986  3 15 6.150371
1986  3 16 6.323054
1986  3 17 6.240203
1986  3 18 7.054672
1986  3 19 8.910058
1986  3 20 8.215473
1986  3 21 4.001229
1986  3 22 7.696524
1986  3 23 7.268097
1986  3 24 10.124472
1986  3 25 12.954324
1986  3 26 13.069504
1986  3 27 13.127137
1986  3 28 16.539159
1986  3 29 18.217633
1986  3 30 17.908952
1986  3 31 16.748030
1986  4  1 16.530136
1986  4  2 13.460311
1986  4  3 9.321324
1986  4  4 10.453671
1986  4  5 10.563571
1986  4  6 10.355097
1986  4  7 10.816736
1986  4  8 9.794297
1986  4  9 5.967037
1986  4 10 7.497004
1986  4 11 9.394006
1986  4 12 7.884518
1986  4 13 6.517551
1986  4 14 6.320158
1986  4 15 5.461774
1986  4 16 4.120183
1986  4 17 5.324097
1986  4 18 6.339004
1986  4 19 7.663929
1986  4 20 7.259429
1986  4 21 4.939160
1986  4 22 3.712635
1986  4 23 10.885485
1986  4 24 9.776448
1986  4 25 11.000149
1986  4 26 12.240778
1986  4 27 12.393349
1986  4 28 12.488669
1986  4 29 11.144487
1986  4 30 8.287044
1986  5  1 7.959719
1986  5  2 7.276526
1986  5  3 5.828054
1986  5  4 11.171739
1986  5  5 11.510987
1986  5  6 10.253233
1986  5  7 9.356149
1986  5  8 8.457716
1986  5  9 7.159224
1986  5 10 6.478686
1986  5 11 6.993509
1986  5 12 6.963366
1986  5 13 5.672961
1986  5 14 5.427218
1986  5 15 5.396075
1986  5 16 5.828975
1986  5 17 6.489523
1986  5 18 8.486978
1986  5 19 9.703273
1986  5 20 5.788381
1986  5 21 3.104903
1986  5 22 2.807068
1986  5 23 2.550884
1986  5 24 2.972201
1986  5 25 4.032950
1986  5 26 5.373528
1986  5 27 7.405410
1986  5 28 8.698890
1986  5 29 9.722073
1986  5 30 10.206805
1986  5 31 10.207222
1986  6  1 8.413574
1986  6  2 6.075743
1986  6  3 6.720995
1986  6  4 5.471929
1986  6  5 4.302851
1986  6  6 3.889763
1986  6  7 4.397189
1986  6  8 4.759777
1986  6  9 4.286507
1986  6 10 4.264591
1986  6 11 4.679046
1986  6 12 4.784097
1986  6 13 4.462799
1986  6 14 3.213858
1986  6 15 4.620105
1986  6 16 5.203690
1986  6 17 4.870901
1986  6 18 5.659525
1986  6 19 7.561524
1986  6 20 7.073316
1986  6 21 5.905769
1986  6 22 5.693574
1986  6 23 5.219583
1986  6 24 4.738283
1986  6 25 5.546190
1986  6 26 6.307786
1986  6 27 5.943361
1986  6 28 5.342268
1986  6 29 5.467478
1986  6 30 4.634067
1986  7  1 2.951880
1986  7  2 2.400126
1986  7  3 3.853093
1986  7  4 5.689264
1986  7  5 5.966635
1986  7  6 5.602686
1986  7  7 5.699551
1986  7  8 5.872128
1986  7  9 5.626305
1986  7 10 4.942888
1986  7 11 4.069592
1986  7 12 4.032855
1986  7 13 4.404285
1986  7 14 4.275012
1986  7 15 4.427165
1986  7 16 4.954459
1986  7 17 5.908892
1986  7 18 6.970477
1986  7 19 6.820576
1986  7 20 6.405536
1986  7 21 5.711579
1986  7 22 4.345478
1986  7 23 4.587924
1986  7 24 5.155098
1986  7 25 5.487186
1986  7 26 5.322054
1986  7 27 5.004348
1986  7 28 5.485388
1986  7 29 6.904980
1986  7 30 7.712979
1986  7 31 7.221689
1986  8  1 5.704153
1986  8  2 3.984866
1986  8  3 3.086371
1986  8  4 2.072837
1986  8  5 2.485920
1986  8  6 2.590175
1986  8  7 2.803041
1986  8  8 2.290350
1986  8  9 2.798456
1986  8 10 2.549961
1986  8 11 2.325600
1986  8 12 1.274389
1986  8 13 1.457333
1986  8 14 1.663455
1986  8 15 3.922755
1986  8 16 5.715465
1986  8 17 4.640450
1986  8 18 3.041795
1986  8 19 3.781508
1986  8 20 3.828736
1986  8 21 1.980980
1986  8 22 2.089154
1986  8 23 2.771638
1986  8 24 3.222427
1986  8 25 4.259008
1986  8 26 4.717008
1986  8 27 4.246312
1986  8 28 2.425859
1986  8 29 0.041273
1986  8 30 2.536464
1986  8 31 3.205833
1986  9  1 2.971768
1986  9  2 2.768091
1986  9  3 2.868943
1986  9  4 3.031026
1986  9  5 2.361456
1986  9  6 1.705315
1986  9  7 0.644231
1986  9  8 0.534984
1986  9  9 1.506985
1986  9 10 3.800900
1986  9 11 4.189535
1986  9 12 3.518921
1986  9 13 2.551811
1986  9 14 2.039513
1986  9 15 2.752963
1986  9 16 2.995884
1986  9 17 3.186814
1986  9 18 3.767443
1986  9 19 4.428555
1986  9 20 5.722602
1986  9 21 6.854291
1986  9 22 6.772540
1986  9 23 6.397247
1986  9 24 5.799542
1986  9 25 7.758734
1986  9 26 9.043550
1986  9 27 8.671352
1986  9 28 8.322495
1986  9 29 8.707233
1986  9 30 9.169498
1986 10  1 8.651518
1986 10  2 7.468264
1986 10  3 7.483919
1986 10  4 7.957686
1986 10  5 8.012039
1986 10  6 5.988243
1986 10  7 6.273196
1986 10  8 5.898577
1986 10  9 4.631023
1986 10 10 2.649161
1986 10 11 1.890090
1986 10 12 2.902270
1986 10 13 3.091834
1986 10 14 3.262338
1986 10 15 2.674433
1986 10 16 5.989469
1986 10 17 6.690328
1986 10 18 7.135655
1986 10 19 8.489546
1986 10 20 9.640008
1986 10 21 10.881312
1986 10 22 10.944842
1986 10 23 8.085537
1986 10 24 5.339326
1986 10 25 3.515370
1986 10 26 4.767977
1986 10 27 10.494373
1986 10 28 10.643073
1986 10 29 8.255986
1986 10 30 6.781895
1986 10 31 6.359207
1986 11  1 6.984263
1986 11  2 6.487990
1986 11  3 4.033082
1986 11  4 3.479864
1986 11  5 5.873375
1986 11  6 6.387965
1986 11  7 6.578142
1986 11  8 8.722652
1986 11  9 8.995712
1986 11 10 7.861436
1986 11 11 3.706276
1986 11 12 1.179494
1986 11 13 -2.208026
1986 11 14 -4.130376
1986 11 15 -0.422810
1986 11 16 4.274911
1986 11 17 5.851547
1986 11 18 7.118878
1986 11 19 6.722108
1986 11 20 4.514957
1986 11 21 7.067019
1986 11 22 7.316613
1986 11 23 5.491437
1986 11 24 8.036045
1986 11 25 8.200902
1986 11 26 7.785037
1986 11 27 8.314594
1986 11 28 9.763801
1986 11 29 10.588825
1986 11 30 7.908998
1986 12  1 3.787176
1986 12  2 3.567602
1986 12  3 4.367310
1986 12  4 3.596627
1986 12  5 3.162548
1986 12  6 2.597451
1986 12  7 2.582309
1986 12  8 5.977690
1986 12  9 7.923887
1986 12 10 8.410861
1986 12 11 5.553607
1986 12 12 2.056790
1986 12 13 2.729136
1986 12 14 5.942393
1986 12 15 8.397594
1986 12 16 9.673202
1986 12 17 7.435345
1986 12 18 7.330216
1986 12 19 6.784061
1986 12 20 5.642189
1986 12 21 6.882741
1986 12 22 9.645457
1986 12 23 10.226827
1986 12 24 9.296116
1986 12 25 8.156552
1986 12 26 8.490431
1986 12 27 9.463628
1986 12 28 10.379830
1986 12 29 8.143523
1986 12 30 8.502116
1986 12 31 8.854853
1987  1  1 5.764810
1987  1  2 5.426415
1987  1  3 7.186791
1987  1  4 10.068785
1987  1  5 10.443619
1987  1  6 10.012317
1987  1  7 9.407970
1987  1  8 7.453794
1987  1  9 6.498181
1987  1 10 5.323232
1987  1 11 13.014301
1987  1 12 16.784838
1987  1 13 17.428264
1987  1 14 15.240417
1987  1 15 9.815613
1987  1 16 6.957797
1987  1 17 2.318152
1987  1 18 4.614314
1987  1 19 6.407803
1987  1 20 3.470340
1987  1 21 5.518431
1987  1 22 3.376186
1987  1 23 1.266699
1987  1 24 1.712598
1987  1 25 2.945489
1987  1 26 7.871253
1987  1 27 9.169821
1987  1 28 8.317230
1987  1 29 10.339132
1987  1 30 11.035728
1987  1 31 12.254181
1987  2  1 13.722067
1987  2  2 13.563843
1987  2  3 11.598806
1987  2  4 8.179644
1987  2  5 9.580964
1987  2  6 12.885366
1987  2  7 17.681722
1987  2  8 15.907360
1987  2  9 11.024766
1987  2 10 11.619767
1987  2 11 14.133391
1987  2 12 13.538919
1987  2 13 11.469659
1987  2 14 9.579836
1987  2 15 6.994476
1987  2 16 3.734434
1987  2 17 3.121349
1987  2 18 5.264811
1987  2 19 6.413908
1987  2 20 7.275003
1987  2 21 7.552606
1987  2 22 6.398961
1987  2 23 5.820898
1987  2 24 6.883129
1987  2 25 6.131275
1987  2 26 7.431472
1987  2 27 6.728964
1987  2 28 5.831043
1987  3  1 6.258004
1987  3  2 6.953947
1987  3  3 7.523121
1987  3  4 12.156634
1987  3  5 14.698875
1987  3  6 17.640783
1987  3  7 19.430136
1987  3  8 18.357144
1987  3  9 15.013193
1987  3 10 4.254161
1987  3 11 1.307248
1987  3 12 3.202368
1987  3 13 9.419810
1987  3 14 9.264679
1987  3 15 5.998190
1987  3 16 5.272439
1987  3 17 5.294754
1987  3 18 5.311390
1987  3 19 6.174376
1987  3 20 9.401782
1987  3 21 9.662204
1987  3 22 9.715462
1987  3 23 11.494593
1987  3 24 12.103621
1987  3 25 12.542545
1987  3 26 9.390738
1987  3 27 6.142995
1987  3 28 6.789240
1987  3 29 9.736782
1987  3 30 10.293586
1987  3 31 6.157291
1987  4  1 5.119447
1987  4  2 2.453229
1987  4  3 1.239399
1987  4  4 5.327841
1987  4  5 7.602945
1987  4  6 9.742380
1987  4  7 11.608821
1987  4  8 13.369686
1987  4  9 13.495209
1987  4 10 11.968796
1987  4 11 9.724419
1987  4 12 9.275814
1987  4 13 8.007456
1987  4 14 6.832762
1987  4 15 8.693672
1987  4 16 10.530975
1987  4 17 14.248684
1987  4 18 16.222258
1987  4 19 17.014820
1987  4 20 15.304339
1987  4 21 14.645614
1987  4 22 11.931423
1987  4 23 9.813181
1987  4 24 8.716916
1987  4 25 10.698728
1987  4 26 12.052894
1987  4 27 11.706377
1987  4 28 11.972844
1987  4 29 13.529280
1987  4 30 11.383911
1987  5  1 12.296693
1987  5  2 11.247102
1987  5  3 7.531162
1987  5  4 5.378497
1987  5  5 6.022501
1987  5  6 7.587774
1987  5  7 7.402848
1987  5  8 9.991659
1987  5  9 12.692369
1987  5 10 13.073110
1987  5 11 12.642855
1987  5 12 9.152603
1987  5 13 10.814345
1987  5 14 9.323823
1987  5 15 9.428307
1987  5 16 12.776323
1987  5 17 11.181050
1987  5 18 9.492132
1987  5 19 7.645932
1987  5 20 7.549309
1987  5 21 8.182166
1987  5 22 8.018110
1987  5 23 5.931957
1987  5 24 4.393918
1987  5 25 3.828428
1987  5 26 5.670054
1987  5 27 7.430074
1987  5 28 8.354128
1987  5 29 9.002122
1987  5 30 9.499031
1987  5 31 9.117805
1987  6  1 8.066362
1987  6  2 6.764607
1987  6  3 5.275299
1987  6  4 4.903860
1987  6  5 6.001939
1987  6  6 9.101732
1987  6  7 9.560515
1987  6  8 7.397200
1987  6  9 5.222186
1987  6 10 3.934206
1987  6 11 4.869046
1987  6 12 7.298174
1987  6 13 9.912062
1987  6 14 10.613997
1987  6 15 9.882213
1987  6 16 8.896156
1987  6 17 8.805853
1987  6 18 7.559126
1987  6 19 7.418566
1987  6 20 6.073524
1987  6 21 5.477182
1987  6 22 6.809889
1987  6 23 7.135360
1987  6 24 5.397192
1987  6 25 5.114146
1987  6 26 3.104832
1987  6 27 1.988363
1987  6 28 4.134586
1987  6 29 3.199726
1987  6 30 3.062046
1987  7  1 2.775883
1987  7  2 2.216421
1987  7  3 2.082194
1987  7  4 1.987395
1987  7  5 2.149493
1987  7  6 4.356190
1987  7  7 4.547131
1987  7  8 4.472843
1987  7  9 4.877360
1987  7 10 5.405351
1987  7 11 6.208511
1987  7 12 5.937969
1987  7 13 5.220757
1987  7 14 3.417062
1987  7 15 2.239985
1987  7 16 5.219380
1987  7 17 5.638011
1987  7 18 5.145794
1987  7 19 5.218292
1987  7 20 5.985760
1987  7 21 6.046850
1987  7 22 6.243892
1987  7 23 6.116897
1987  7 24 5.932439
1987  7 25 5.966315
1987  7 26 6.044319
1987  7 27 6.245806
1987  7 28 5.952860
1987  7 29 6.776576
1987  7 30 7.353558
1987  7 31 8.248868
1987  8  1 7.931233
1987  8  2 7.622840
1987  8  3 7.310190
1987  8  4 6.020866
1987  8  5 4.837783
1987  8  6 3.952737
1987  8  7 3.973558
1987  8  8 4.203733
1987  8  9 4.444452
1987  8 10 4.351153
1987  8 11 4.651137
1987  8 12 3.602443
1987  8 13 3.303356
1987  8 14 4.085123
1987  8 15 5.566093
1987  8 16 6.423459
1987  8 17 6.955052
1987  8 18 6.976760
1987  8 19 4.698298
1987  8 20 4.719976
1987  8 21 6.195194
1987  8 22 6.184901
1987  8 23 5.593585
1987  8 24 4.125537
1987  8 25 3.852526
1987  8 26 4.953671
1987  8 27 5.320354
1987  8 28 5.091030
1987  8 29 4.752962
1987  8 30 3.872971
1987  8 31 2.315169
1987  9  1 1.949260
1987  9  2 2.230987
1987  9  3 4.592673
1987  9  4 5.560207
1987  9  5 5.204358
1987  9  6 5.282179
1987  9  7 4.818867
1987  9  8 4.141539
1987  9  9 3.564975
1987  9 10 3.930904
1987  9 11 4.067780
1987  9 12 3.293425
1987  9 13 3.186645
1987  9 14 5.010139
1987  9 15 5.992404
1987  9 16 5.432310
1987  9 17 4.336075
1987  9 18 4.361774
1987  9 19 3.419840
1987  9 20 1.418592
1987  9 21 1.172365
1987  9 22 2.408082
1987  9 23 6.618816
1987  9 24 6.362898
1987  9 25 6.108596
1987  9 26 8.379778
1987  9 27 9.547895
1987  9 28 8.796848
1987  9 29 7.115583
1987  9 30 6.206734
1987 10  1 6.621501
1987 10  2 6.817384
1987 10  3 3.772468
1987 10  4 9.792120
1987 10  5 8.753422
1987 10  6 2.739455
1987 10  7 2.003547
1987 10  8 1.807317
1987 10  9 2.175601
1987 10 10 2.435942
1987 10 11 3.288295
1987 10 12 3.925852
1987 10 13 6.753367
1987 10 14 5.741077
1987 10 15 5.099881
1987 10 16 6.069620
1987 10 17 5.972947
1987 10 18 4.999241
1987 10 19 4.357741
1987 10 20 4.404162
1987 10 21 3.734413
1987 10 22 1.040081
1987 10 23 1.443333
1987 10 24 3.955694
1987 10 25 4.800079
1987 10 26 4.781261
1987 10 27 3.325060
1987 10 28 4.735321
1987 10 29 10.060484
1987 10 30 11.474364
1987 10 31 10.181881
1987 11  1 10.315199
1987 11  2 10.818430
1987 11  3 11.635435
1987 11  4 11.941965
1987 11  5 10.872125
1987 11  6 7.450719
1987 11  7 7.748768
1987 11  8 7.684070
1987 11  9 7.290733
1987 11 10 6.147206
1987 11 11 7.748782
1987 11 12 10.928782
1987 11 13 9.472772
1987 11 14 8.700378
1987 11 15 8.515087
1987 11 16 9.593346
1987 11 17 10.264961
1987 11 18 9.692149
1987 11 19 6.039965
1987 11 20 2.663345
1987 11 21 5.720804
1987 11 22 7.351438
1987 11 23 6.761350
1987 11 24 7.293185
1987 11 25 8.377803
1987 11 26 8.970849
1987 11 27 7.139425
1987 11 28 6.842747
1987 11 29 6.179587
1987 11 30 5.622504
1987 12  1 4.515761
1987 12  2 4.681967
1987 12  3 7.670351
1987 12  4 7.464235
1987 12  5 7.410616
1987 12  6 6.993751
1987 12  7 7.573741
1987 12  8 8.617057
1987 12  9 9.451237
1987 12 10 10.495375
1987 12 11 11.478793
1987 12 12 8.397841
1987 12 13 5.461659
1987 12 14 6.665281
1987 12 15 9.145428
1987 12 16 6.747451
1987 12 17 2.619438
1987 12 18 3.927319
1987 12 19 5.559298
1987 12 20 8.537454
1987 12 21 8.431489
1987 12 22 7.151467
1987 12 23 7.697861
1987 12 24 9.114908
1987 12 25 10.431621
1987 12 26 11.180584
1987 12 27 10.521264
1987 12 28 7.427914
1987 12 29 4.743010
1987 12 30 4.338201
1987 12 31 4.463199
1988  1  1 5.597984
1988  1  2 4.742808
1988  1  3 1.741170
1988  1  4 0.870547
1988  1  5 -0.572914
1988  1  6 -5.852454
1988  1  7 -6.036522
1988  1  8 -4.704225
1988  1  9 -3.247485
1988  1 10 -0.799778
1988  1 11 3.423263
1988  1 12 5.957056
1988  1 13 6.534637
1988  1 14 3.635963
1988  1 15 8.392251
1988  1 16 10.496370
1988  1 17 10.898937
1988  1 18 9.509538
1988  1 19 9.485092
1988  1 20 10.864574
1988  1 21 9.839284
1988  1 22 6.706190
1988  1 23 4.410198
1988  1 24 5.441533
1988  1 25 5.383281
1988  1 26 2.698051
1988  1 27 4.119500
1988  1 28 8.749745
1988  1 29 11.802104
1988  1 30 12.979420
1988  1 31 13.462271
1988  2  1 14.082384
1988  2  2 12.708686
1988  2  3 9.887857
1988  2  4 6.451366
1988  2  5 2.345668
1988  2  6 -4.640936
1988  2  7 -2.560788
1988  2  8 0.008664
1988  2  9 0.933274
1988  2 10 2.027766
1988  2 11 2.622227
1988  2 12 2.740295
1988  2 13 7.185997
1988  2 14 7.136581
1988  2 15 5.764301
1988  2 16 7.013891
1988  2 17 6.587706
1988  2 18 8.662338
1988  2 19 8.830664
1988  2 20 6.747433
1988  2 21 8.621247
1988  2 22 10.939812
1988  2 23 9.939494
1988  2 24 5.659671
1988  2 25 6.228176
1988  2 26 12.174236
1988  2 27 12.355279
1988  2 28 10.516926
1988  2 29 8.769492
1988  3  1 9.086010
1988  3  2 8.023524
1988  3  3 6.837473
1988  3  4 6.459918
1988  3  5 7.211191
1988  3  6 10.325962
1988  3  7 9.127679
1988  3  8 9.755167
1988  3  9 10.836455
1988  3 10 9.283154
1988  3 11 9.378373
1988  3 12 8.424350
1988  3 13 6.241757
1988  3 14 2.848818
1988  3 15 -1.985214
1988  3 16 -0.661590
1988  3 17 1.451014
1988  3 18 0.773227
1988  3 19 4.990466
1988  3 20 9.848607
1988  3 21 12.020262
1988  3 22 14.263070
1988  3 23 13.643707
1988  3 24 11.675640
1988  3 25 11.735082
1988  3 26 9.627434
1988  3 27 12.841680
1988  3 28 13.502866
1988  3 29 10.019826
1988  3 30 10.536593
1988  3 31 7.445834
1988  4  1 6.710642
1988  4  2 7.942849
1988  4  3 10.088765
1988  4  4 11.729722
1988  4  5 12.846117
1988  4  6 13.527393
1988  4  7 15.736127
1988  4  8 16.221857
1988  4  9 12.464564
1988  4 10 5.654758
1988  4 11 5.633047
1988  4 12 10.702576
1988  4 13 9.507011
1988  4 14 7.061928
1988  4 15 3.745816
1988  4 16 8.571405
1988  4 17 10.220820
1988  4 18 5.122451
1988  4 19 2.762621
1988  4 20 4.007153
1988  4 21 5.921048
1988  4 22 7.503736
1988  4 23 7.383987
1988  4 24 5.892806
1988  4 25 4.051079
1988  4 26 3.073052
1988  4 27 2.961646
1988  4 28 4.013317
1988  4 29 7.386774
1988  4 30 8.798901
1988  5  1 9.102804
1988  5  2 8.726196
1988  5  3 8.099332
1988  5  4 7.231919
1988  5  5 8.083157
1988  5  6 9.207794
1988  5  7 8.649909
1988  5  8 8.416265
1988  5  9 7.428411
1988  5 10 5.579344
1988  5 11 6.202566
1988  5 12 8.425512
1988  5 13 8.508115
1988  5 14 8.415760
1988  5 15 8.848285
1988  5 16 7.397078
1988  5 17 7.250225
1988  5 18 9.265736
1988  5 19 8.496739
1988  5 20 7.354563
1988  5 21 6.987470
1988  5 22 6.827462
1988  5 23 6.696215
1988  5 24 6.327633
1988  5 25 5.944503
1988  5 26 7.707957
1988  5 27 7.715073
1988  5 28 9.036554
1988  5 29 9.959402
1988  5 30 10.075762
1988  5 31 9.608614
1988  6  1 9.834373
1988  6  2 8.926002
1988  6  3 7.672757
1988  6  4 9.145079
1988  6  5 10.388960
1988  6  6 11.012810
1988  6  7 11.320882
1988  6  8 10.797930
1988  6  9 8.198387
1988  6 10 4.978936
1988  6 11 8.812613
1988  6 12 9.905539
1988  6 13 8.703316
1988  6 14 9.410931
1988  6 15 9.673105
1988  6 16 8.616226
1988  6 17 6.047725
1988  6 18 9.648828
1988  6 19 10.717118
1988  6 20 10.899740
1988  6 21 12.323484
1988  6 22 11.659088
1988  6 23 9.002213
1988  6 24 11.038659
1988  6 25 11.251873
1988  6 26 9.644031
1988  6 27 7.106269
1988  6 28 8.973254
1988  6 29 7.463728
1988  6 30 5.433808
1988  7  1 2.648906
1988  7  2 2.712138
1988  7  3 4.668982
1988  7  4 7.695800
1988  7  5 9.584299
1988  7  6 10.863863
1988  7  7 10.598716
1988  7  8 9.654920
